年,州,国籍・地域,罪種00,罪種01,罪種02,検挙人員
2005,アジア州の国,スリランカ,知能犯,詐欺,,2
2005,アジア州の国,タイ,知能犯,詐欺,,1
2005,アジア州の国,パキスタン,知能犯,詐欺,,0
2005,アジア州の国,バングラディシュ,知能犯,詐欺,,0
2005,アジア州の国,フィリピン,知能犯,詐欺,,5
2005,アジア州の国,ベトナム,知能犯,詐欺,,0
2005,アジア州の国,マレーシア,知能犯,詐欺,,1
2005,アジア州の国,その他,知能犯,詐欺,,2
2005,ヨーロッパ州の国,イギリス,知能犯,詐欺,,3
2005,ヨーロッパ州の国,イタリア,知能犯,詐欺,,0
2005,ヨーロッパ州の国,ロシア,知能犯,詐欺,,2
2005,ヨーロッパ州の国,ドイツ,知能犯,詐欺,,0
2005,ヨーロッパ州の国,フランス,知能犯,詐欺,,0
2005,ヨーロッパ州の国,その他,知能犯,詐欺,,2
2005,南北アメリカ州の国,アメリカ,知能犯,詐欺,,2
2005,南北アメリカ州の国,カナダ,知能犯,詐欺,,0
2005,南北アメリカ州の国,ブラジル,知能犯,詐欺,,13
2005,南北アメリカ州の国,その他,知能犯,詐欺,,8
2005,アフリカ州の国,,知能犯,詐欺,,8
2005,オセアニア州の国,,知能犯,詐欺,,2
2005,無国籍,,知能犯,詐欺,,0
2005,国籍不明,,知能犯,詐欺,,0
2005,アジア州の国,韓国・朝鮮,知能犯,横領,,0
2005,アジア州の国,中国,知能犯,横領,,0
2005,アジア州の国,イラン,知能犯,横領,,0
2005,アジア州の国,インド,知能犯,横領,,0
2005,アジア州の国,インドネシア,知能犯,横領,,0
2005,アジア州の国,スリランカ,知能犯,横領,,0
2005,アジア州の国,タイ,知能犯,横領,,0
2005,アジア州の国,パキスタン,知能犯,横領,,1
2005,アジア州の国,バングラディシュ,知能犯,横領,,0
2005,アジア州の国,フィリピン,知能犯,横領,,0
2005,アジア州の国,ベトナム,知能犯,横領,,0
2005,アジア州の国,マレーシア,知能犯,横領,,0
2005,アジア州の国,その他,知能犯,横領,,0
2005,ヨーロッパ州の国,イギリス,知能犯,横領,,0
2005,ヨーロッパ州の国,イタリア,知能犯,横領,,0
2005,ヨーロッパ州の国,ロシア,知能犯,横領,,0
2005,ヨーロッパ州の国,ドイツ,知能犯,横領,,0
2005,ヨーロッパ州の国,フランス,知能犯,横領,,0
2005,ヨーロッパ州の国,その他,知能犯,横領,,0
2005,南北アメリカ州の国,アメリカ,知能犯,横領,,0
2005,南北アメリカ州の国,カナダ,知能犯,横領,,0
2005,南北アメリカ州の国,ブラジル,知能犯,横領,,1
2005,南北アメリカ州の国,その他,知能犯,横領,,0
2005,アフリカ州の国,,知能犯,横領,,0
2005,オセアニア州の国,,知能犯,横領,,0
2005,無国籍,,知能犯,横領,,0
2005,国籍不明,,知能犯,横領,,0
2005,アジア州の国,韓国・朝鮮,知能犯,偽造,通貨偽造,0
2005,アジア州の国,中国,知能犯,偽造,通貨偽造,2
2005,アジア州の国,イラン,知能犯,偽造,通貨偽造,0
2005,アジア州の国,インド,知能犯,偽造,通貨偽造,0
2005,アジア州の国,インドネシア,知能犯,偽造,通貨偽造,0
2005,アジア州の国,スリランカ,知能犯,偽造,通貨偽造,0
2005,アジア州の国,タイ,知能犯,偽造,通貨偽造,0
2005,アジア州の国,パキスタン,知能犯,偽造,通貨偽造,0
2005,アジア州の国,バングラディシュ,知能犯,偽造,通貨偽造,0
2005,アジア州の国,フィリピン,知能犯,偽造,通貨偽造,0
2005,アジア州の国,ベトナム,知能犯,偽造,通貨偽造,0
2005,アジア州の国,マレーシア,知能犯,偽造,通貨偽造,0
2005,アジア州の国,その他,知能犯,偽造,通貨偽造,0
2005,ヨーロッパ州の国,イギリス,知能犯,偽造,通貨偽造,0
2005,ヨーロッパ州の国,イタリア,知能犯,偽造,通貨偽造,0
2005,ヨーロッパ州の国,ロシア,知能犯,偽造,通貨偽造,0
2005,ヨーロッパ州の国,ドイツ,知能犯,偽造,通貨偽造,0
2005,ヨーロッパ州の国,フランス,知能犯,偽造,通貨偽造,0
2005,ヨーロッパ州の国,その他,知能犯,偽造,通貨偽造,0
2005,南北アメリカ州の国,アメリカ,知能犯,偽造,通貨偽造,0
2005,南北アメリカ州の国,カナダ,知能犯,偽造,通貨偽造,0
2005,南北アメリカ州の国,ブラジル,知能犯,偽造,通貨偽造,0
2005,南北アメリカ州の国,その他,知能犯,偽造,通貨偽造,0
2005,アフリカ州の国,,知能犯,偽造,通貨偽造,2
2005,オセアニア州の国,,知能犯,偽造,通貨偽造,0
2005,無国籍,,知能犯,偽造,通貨偽造,0
2005,国籍不明,,知能犯,偽造,通貨偽造,0
2005,アジア州の国,韓国・朝鮮,知能犯,偽造,文書偽造,24
2005,アジア州の国,中国,知能犯,偽造,文書偽造,99
2005,アジア州の国,イラン,知能犯,偽造,文書偽造,8
2005,アジア州の国,インド,知能犯,偽造,文書偽造,0
2005,アジア州の国,インドネシア,知能犯,偽造,文書偽造,5
2005,アジア州の国,スリランカ,知能犯,偽造,文書偽造,0
2005,アジア州の国,タイ,知能犯,偽造,文書偽造,5
2005,アジア州の国,パキスタン,知能犯,偽造,文書偽造,7
2005,アジア州の国,バングラディシュ,知能犯,偽造,文書偽造,3
2005,アジア州の国,フィリピン,知能犯,偽造,文書偽造,4
2005,アジア州の国,ベトナム,知能犯,偽造,文書偽造,10
2005,アジア州の国,マレーシア,知能犯,偽造,文書偽造,0
2005,アジア州の国,その他,知能犯,偽造,文書偽造,3
2005,ヨーロッパ州の国,イギリス,知能犯,偽造,文書偽造,0
2005,ヨーロッパ州の国,イタリア,知能犯,偽造,文書偽造,0
2005,ヨーロッパ州の国,ロシア,知能犯,偽造,文書偽造,3
2005,ヨーロッパ州の国,ドイツ,知能犯,偽造,文書偽造,0
2005,ヨーロッパ州の国,フランス,知能犯,偽造,文書偽造,0
2005,ヨーロッパ州の国,その他,知能犯,偽造,文書偽造,3
2005,南北アメリカ州の国,アメリカ,知能犯,偽造,文書偽造,0
2005,南北アメリカ州の国,カナダ,知能犯,偽造,文書偽造,0
2005,南北アメリカ州の国,ブラジル,知能犯,偽造,文書偽造,2
2005,南北アメリカ州の国,その他,知能犯,偽造,文書偽造,3
2005,アフリカ州の国,,知能犯,偽造,文書偽造,5
2005,オセアニア州の国,,知能犯,偽造,文書偽造,0
2005,無国籍,,知能犯,偽造,文書偽造,0
2005,国籍不明,,知能犯,偽造,文書偽造,0
2005,アジア州の国,韓国・朝鮮,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,中国,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,イラン,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,インド,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,インドネシア,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,スリランカ,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,タイ,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,パキスタン,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,バングラディシュ,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,フィリピン,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,ベトナム,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,マレーシア,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,その他,知能犯,偽造,有価証券偽造,0
2005,ヨーロッパ州の国,イギリス,知能犯,偽造,有価証券偽造,0
2005,ヨーロッパ州の国,イタリア,知能犯,偽造,有価証券偽造,0
2005,ヨーロッパ州の国,ロシア,知能犯,偽造,有価証券偽造,0
2005,ヨーロッパ州の国,ドイツ,知能犯,偽造,有価証券偽造,0
2005,ヨーロッパ州の国,フランス,知能犯,偽造,有価証券偽造,0
2005,ヨーロッパ州の国,その他,知能犯,偽造,有価証券偽造,0
2005,南北アメリカ州の国,アメリカ,知能犯,偽造,有価証券偽造,0
2005,南北アメリカ州の国,カナダ,知能犯,偽造,有価証券偽造,0
2005,南北アメリカ州の国,ブラジル,知能犯,偽造,有価証券偽造,0
2005,南北アメリカ州の国,その他,知能犯,偽造,有価証券偽造,0
2005,アフリカ州の国,,知能犯,偽造,有価証券偽造,1
2005,オセアニア州の国,,知能犯,偽造,有価証券偽造,0
2005,無国籍,,知能犯,偽造,有価証券偽造,0
2005,国籍不明,,知能犯,偽造,有価証券偽造,0
2005,アジア州の国,韓国・朝鮮,風俗犯,賭博,,11
2005,アジア州の国,中国,風俗犯,賭博,,26
2005,アジア州の国,イラン,風俗犯,賭博,,0
2005,アジア州の国,インド,風俗犯,賭博,,1
2005,アジア州の国,インドネシア,風俗犯,賭博,,9
2005,アジア州の国,スリランカ,風俗犯,賭博,,0
2005,アジア州の国,タイ,風俗犯,賭博,,4
2005,アジア州の国,パキスタン,風俗犯,賭博,,0
2005,アジア州の国,バングラディシュ,風俗犯,賭博,,0
2005,アジア州の国,フィリピン,風俗犯,賭博,,1
2005,アジア州の国,ベトナム,風俗犯,賭博,,0
2005,アジア州の国,マレーシア,風俗犯,賭博,,3
2005,アジア州の国,その他,風俗犯,賭博,,0
2005,ヨーロッパ州の国,イギリス,風俗犯,賭博,,0
2005,ヨーロッパ州の国,イタリア,風俗犯,賭博,,0
2005,ヨーロッパ州の国,ロシア,風俗犯,賭博,,0
2005,ヨーロッパ州の国,ドイツ,風俗犯,賭博,,0
2005,ヨーロッパ州の国,フランス,風俗犯,賭博,,0
2005,ヨーロッパ州の国,その他,風俗犯,賭博,,0
2005,南北アメリカ州の国,アメリカ,風俗犯,賭博,,0
2005,南北アメリカ州の国,カナダ,風俗犯,賭博,,0
2005,南北アメリカ州の国,ブラジル,風俗犯,賭博,,2
2005,南北アメリカ州の国,その他,風俗犯,賭博,,0
2005,アフリカ州の国,,風俗犯,賭博,,0
2005,オセアニア州の国,,風俗犯,賭博,,0
2005,無国籍,,風俗犯,賭博,,0
2005,国籍不明,,風俗犯,賭博,,0
2005,アジア州の国,韓国・朝鮮,風俗犯,強制わいせつ,,0
2005,アジア州の国,中国,風俗犯,強制わいせつ,,15
2005,アジア州の国,イラン,風俗犯,強制わいせつ,,1
2005,アジア州の国,インド,風俗犯,強制わいせつ,,0
2005,アジア州の国,インドネシア,風俗犯,強制わいせつ,,0
2005,アジア州の国,スリランカ,風俗犯,強制わいせつ,,5
2005,アジア州の国,タイ,風俗犯,強制わいせつ,,3
2005,アジア州の国,パキスタン,風俗犯,強制わいせつ,,0
2005,アジア州の国,バングラディシュ,風俗犯,強制わいせつ,,4
2005,アジア州の国,フィリピン,風俗犯,強制わいせつ,,1
2005,アジア州の国,ベトナム,風俗犯,強制わいせつ,,1
2005,アジア州の国,マレーシア,風俗犯,強制わいせつ,,0
2005,アジア州の国,その他,風俗犯,強制わいせつ,,0
2005,ヨーロッパ州の国,イギリス,風俗犯,強制わいせつ,,3
2005,ヨーロッパ州の国,イタリア,風俗犯,強制わいせつ,,0
2005,ヨーロッパ州の国,ロシア,風俗犯,強制わいせつ,,0
2005,ヨーロッパ州の国,ドイツ,風俗犯,強制わいせつ,,0
2005,ヨーロッパ州の国,フランス,風俗犯,強制わいせつ,,0
2005,ヨーロッパ州の国,その他,風俗犯,強制わいせつ,,0
2005,南北アメリカ州の国,アメリカ,風俗犯,強制わいせつ,,2
2005,南北アメリカ州の国,カナダ,風俗犯,強制わいせつ,,0
2005,南北アメリカ州の国,ブラジル,風俗犯,強制わいせつ,,9
2005,南北アメリカ州の国,その他,風俗犯,強制わいせつ,,3
2005,アフリカ州の国,,風俗犯,強制わいせつ,,3
2005,オセアニア州の国,,風俗犯,強制わいせつ,,0
2005,無国籍,,風俗犯,強制わいせつ,,0
2005,国籍不明,,風俗犯,強制わいせつ,,0
2005,アジア州の国,韓国・朝鮮,風俗犯,公然わいせつ・物,,2
2005,アジア州の国,中国,風俗犯,公然わいせつ・物,,11
2005,アジア州の国,イラン,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,インド,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,インドネシア,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,スリランカ,風俗犯,公然わいせつ・物,,1
2005,アジア州の国,タイ,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,パキスタン,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,バングラディシュ,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,フィリピン,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,ベトナム,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,マレーシア,風俗犯,公然わいせつ・物,,0
2005,アジア州の国,その他,風俗犯,公然わいせつ・物,,1
2005,ヨーロッパ州の国,イギリス,風俗犯,公然わいせつ・物,,2
